,datetime_beginning_utcdatetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/11/2025 6:00:00 PM,1/11/2025 1:00:00 PM,RFC,WEST,ATSI,OE,7743.369,True
1/11/2025 7:00:00 PM,1/11/2025 2:00:00 PM,RFC,WEST,ATSI,OE,7700.192,True
1/11/2025 8:00:00 PM,1/11/2025 3:00:00 PM,RFC,WEST,ATSI,OE,7690.777,True
1/11/2025 9:00:00 PM,1/11/2025 4:00:00 PM,RFC,WEST,ATSI,OE,7794.399,True
1/11/2025 10:00:00 PM,1/11/2025 5:00:00 PM,RFC,WEST,ATSI,OE,7926.423,True
1/11/2025 11:00:00 PM,1/11/2025 6:00:00 PM,RFC,WEST,ATSI,OE,7959.753,True
1/12/2025 12:00:00 AM,1/11/2025 7:00:00 PM,RFC,WEST,ATSI,OE,7843.976,True
1/12/2025 1:00:00 AM,1/11/2025 8:00:00 PM,RFC,WEST,ATSI,OE,7710.143,True
1/12/2025 2:00:00 AM,1/11/2025 9:00:00 PM,RFC,WEST,ATSI,OE,7592.185,True
1/12/2025 3:00:00 AM,1/11/2025 10:00:00 PM,RFC,WEST,ATSI,OE,7426.416,True
1/12/2025 4:00:00 AM,1/11/2025 11:00:00 PM,RFC,WEST,ATSI,OE,7150.201,True
1/12/2025 5:00:00 AM,1/12/2025 12:00:00 AM,RFC,WEST,ATSI,OE,6989.039,True
1/12/2025 6:00:00 AM,1/12/2025 1:00:00 AM,RFC,WEST,ATSI,OE,6787.056,True
1/12/2025 7:00:00 AM,1/12/2025 2:00:00 AM,RFC,WEST,ATSI,OE,6687.536,True
1/12/2025 8:00:00 AM,1/12/2025 3:00:00 AM,RFC,WEST,ATSI,OE,6640.560,True
1/12/2025 9:00:00 AM,1/12/2025 4:00:00 AM,RFC,WEST,ATSI,OE,6742.157,True
1/12/2025 10:00:00 AM,1/12/2025 5:00:00 AM,RFC,WEST,ATSI,OE,6791.708,True
1/12/2025 11:00:00 AM,1/12/2025 6:00:00 AM,RFC,WEST,ATSI,OE,6961.972,True
1/12/2025 12:00:00 PM,1/12/2025 7:00:00 AM,RFC,WEST,ATSI,OE,7183.581,True
1/12/2025 1:00:00 PM,1/12/2025 8:00:00 AM,RFC,WEST,ATSI,OE,7332.440,True
1/12/2025 2:00:00 PM,1/12/2025 9:00:00 AM,RFC,WEST,ATSI,OE,7525.172,True
1/12/2025 3:00:00 PM,1/12/2025 10:00:00 AM,RFC,WEST,ATSI,OE,7533.971,True
1/12/2025 4:00:00 PM,1/12/2025 11:00:00 AM,RFC,WEST,ATSI,OE,7440.628,True
1/12/2025 5:00:00 PM,1/12/2025 12:00:00 PM,RFC,WEST,ATSI,OE,7524.369,True
1/12/2025 6:00:00 PM,1/12/2025 1:00:00 PM,RFC,WEST,ATSI,OE,7501.811,True
1/12/2025 7:00:00 PM,1/12/2025 2:00:00 PM,RFC,WEST,ATSI,OE,7472.538,True
1/12/2025 8:00:00 PM,1/12/2025 3:00:00 PM,RFC,WEST,ATSI,OE,7548.303,True
1/12/2025 9:00:00 PM,1/12/2025 4:00:00 PM,RFC,WEST,ATSI,OE,7672.913,True
1/12/2025 10:00:00 PM,1/12/2025 5:00:00 PM,RFC,WEST,ATSI,OE,7983.659,True
1/12/2025 11:00:00 PM,1/12/2025 6:00:00 PM,RFC,WEST,ATSI,OE,8045.341,True
1/13/2025 12:00:00 AM,1/12/2025 7:00:00 PM,RFC,WEST,ATSI,OE,7952.480,True
1/13/2025 1:00:00 AM,1/12/2025 8:00:00 PM,RFC,WEST,ATSI,OE,7765.678,True
1/13/2025 2:00:00 AM,1/12/2025 9:00:00 PM,RFC,WEST,ATSI,OE,7493.638,True
1/13/2025 3:00:00 AM,1/12/2025 10:00:00 PM,RFC,WEST,ATSI,OE,7265.330,True
1/13/2025 4:00:00 AM,1/12/2025 11:00:00 PM,RFC,WEST,ATSI,OE,7024.828,True
1/13/2025 5:00:00 AM,1/13/2025 12:00:00 AM,RFC,WEST,ATSI,OE,6857.191,True
1/13/2025 6:00:00 AM,1/13/2025 1:00:00 AM,RFC,WEST,ATSI,OE,6797.506,True
1/13/2025 7:00:00 AM,1/13/2025 2:00:00 AM,RFC,WEST,ATSI,OE,6768.351,True
1/13/2025 8:00:00 AM,1/13/2025 3:00:00 AM,RFC,WEST,ATSI,OE,6767.457,True
1/13/2025 9:00:00 AM,1/13/2025 4:00:00 AM,RFC,WEST,ATSI,OE,6938.295,True
1/13/2025 10:00:00 AM,1/13/2025 5:00:00 AM,RFC,WEST,ATSI,OE,7243.189,True
1/13/2025 11:00:00 AM,1/13/2025 6:00:00 AM,RFC,WEST,ATSI,OE,7793.565,True
1/13/2025 12:00:00 PM,1/13/2025 7:00:00 AM,RFC,WEST,ATSI,OE,8291.242,True
1/13/2025 1:00:00 PM,1/13/2025 8:00:00 AM,RFC,WEST,ATSI,OE,8377.420,True
1/13/2025 2:00:00 PM,1/13/2025 9:00:00 AM,RFC,WEST,ATSI,OE,8408.552,True
1/13/2025 3:00:00 PM,1/13/2025 10:00:00 AM,RFC,WEST,ATSI,OE,8449.026,True
1/13/2025 4:00:00 PM,1/13/2025 11:00:00 AM,RFC,WEST,ATSI,OE,8318.079,True
1/13/2025 5:00:00 PM,1/13/2025 12:00:00 PM,RFC,WEST,ATSI,OE,8213.825,True
1/13/2025 6:00:00 PM,1/13/2025 1:00:00 PM,RFC,WEST,ATSI,OE,8142.522,True
1/13/2025 7:00:00 PM,1/13/2025 2:00:00 PM,RFC,WEST,ATSI,OE,8072.121,True
1/13/2025 8:00:00 PM,1/13/2025 3:00:00 PM,RFC,WEST,ATSI,OE,8079.546,True
1/13/2025 9:00:00 PM,1/13/2025 4:00:00 PM,RFC,WEST,ATSI,OE,8253.612,True
1/13/2025 10:00:00 PM,1/13/2025 5:00:00 PM,RFC,WEST,ATSI,OE,8604.014,True
1/13/2025 11:00:00 PM,1/13/2025 6:00:00 PM,RFC,WEST,ATSI,OE,8818.294,True
1/14/2025 12:00:00 AM,1/13/2025 7:00:00 PM,RFC,WEST,ATSI,OE,8800.800,True
1/14/2025 1:00:00 AM,1/13/2025 8:00:00 PM,RFC,WEST,ATSI,OE,8707.262,True
1/14/2025 2:00:00 AM,1/13/2025 9:00:00 PM,RFC,WEST,ATSI,OE,8518.784,True
1/14/2025 3:00:00 AM,1/13/2025 10:00:00 PM,RFC,WEST,ATSI,OE,8209.057,True
1/14/2025 4:00:00 AM,1/13/2025 11:00:00 PM,RFC,WEST,ATSI,OE,7880.292,True
1/14/2025 5:00:00 AM,1/14/2025 12:00:00 AM,RFC,WEST,ATSI,OE,7697.567,True
1/14/2025 6:00:00 AM,1/14/2025 1:00:00 AM,RFC,WEST,ATSI,OE,7576.343,True
1/14/2025 7:00:00 AM,1/14/2025 2:00:00 AM,RFC,WEST,ATSI,OE,7506.092,True
1/14/2025 8:00:00 AM,1/14/2025 3:00:00 AM,RFC,WEST,ATSI,OE,7521.356,True
1/14/2025 9:00:00 AM,1/14/2025 4:00:00 AM,RFC,WEST,ATSI,OE,7632.427,True
1/14/2025 10:00:00 AM,1/14/2025 5:00:00 AM,RFC,WEST,ATSI,OE,8018.360,True
1/14/2025 11:00:00 AM,1/14/2025 6:00:00 AM,RFC,WEST,ATSI,OE,8546.881,True
1/14/2025 12:00:00 PM,1/14/2025 7:00:00 AM,RFC,WEST,ATSI,OE,8902.316,True
1/14/2025 1:00:00 PM,1/14/2025 8:00:00 AM,RFC,WEST,ATSI,OE,9080.132,True
1/14/2025 2:00:00 PM,1/14/2025 9:00:00 AM,RFC,WEST,ATSI,OE,9156.803,True
1/14/2025 3:00:00 PM,1/14/2025 10:00:00 AM,RFC,WEST,ATSI,OE,9185.837,True
1/14/2025 4:00:00 PM,1/14/2025 11:00:00 AM,RFC,WEST,ATSI,OE,9089.783,True
1/14/2025 5:00:00 PM,1/14/2025 12:00:00 PM,RFC,WEST,ATSI,OE,9078.820,True
1/14/2025 6:00:00 PM,1/14/2025 1:00:00 PM,RFC,WEST,ATSI,OE,9048.542,True
1/14/2025 7:00:00 PM,1/14/2025 2:00:00 PM,RFC,WEST,ATSI,OE,8948.556,True
1/14/2025 8:00:00 PM,1/14/2025 3:00:00 PM,RFC,WEST,ATSI,OE,8801.887,True
1/14/2025 9:00:00 PM,1/14/2025 4:00:00 PM,RFC,WEST,ATSI,OE,8762.290,True
1/14/2025 10:00:00 PM,1/14/2025 5:00:00 PM,RFC,WEST,ATSI,OE,8996.301,True
1/14/2025 11:00:00 PM,1/14/2025 6:00:00 PM,RFC,WEST,ATSI,OE,9150.940,True
1/15/2025 12:00:00 AM,1/14/2025 7:00:00 PM,RFC,WEST,ATSI,OE,9103.168,True
1/15/2025 1:00:00 AM,1/14/2025 8:00:00 PM,RFC,WEST,ATSI,OE,8921.814,True
1/15/2025 2:00:00 AM,1/14/2025 9:00:00 PM,RFC,WEST,ATSI,OE,8704.146,True
1/15/2025 3:00:00 AM,1/14/2025 10:00:00 PM,RFC,WEST,ATSI,OE,8355.938,True
1/15/2025 4:00:00 AM,1/14/2025 11:00:00 PM,RFC,WEST,ATSI,OE,8037.191,True
1/15/2025 5:00:00 AM,1/15/2025 12:00:00 AM,RFC,WEST,ATSI,OE,7929.182,True
1/15/2025 6:00:00 AM,1/15/2025 1:00:00 AM,RFC,WEST,ATSI,OE,7862.090,True
1/15/2025 7:00:00 AM,1/15/2025 2:00:00 AM,RFC,WEST,ATSI,OE,7771.156,True
1/15/2025 8:00:00 AM,1/15/2025 3:00:00 AM,RFC,WEST,ATSI,OE,7668.186,True
1/15/2025 9:00:00 AM,1/15/2025 4:00:00 AM,RFC,WEST,ATSI,OE,7790.093,True
1/15/2025 10:00:00 AM,1/15/2025 5:00:00 AM,RFC,WEST,ATSI,OE,8143.169,True
1/15/2025 11:00:00 AM,1/15/2025 6:00:00 AM,RFC,WEST,ATSI,OE,8528.601,True
1/15/2025 12:00:00 PM,1/15/2025 7:00:00 AM,RFC,WEST,ATSI,OE,8939.543,True
1/15/2025 1:00:00 PM,1/15/2025 8:00:00 AM,RFC,WEST,ATSI,OE,9095.498,True
1/15/2025 2:00:00 PM,1/15/2025 9:00:00 AM,RFC,WEST,ATSI,OE,9180.927,True
1/15/2025 3:00:00 PM,1/15/2025 10:00:00 AM,RFC,WEST,ATSI,OE,9054.087,True
1/15/2025 4:00:00 PM,1/15/2025 11:00:00 AM,RFC,WEST,ATSI,OE,8868.404,True
1/15/2025 5:00:00 PM,1/15/2025 12:00:00 PM,RFC,WEST,ATSI,OE,8793.207,True
1/15/2025 6:00:00 PM,1/15/2025 1:00:00 PM,RFC,WEST,ATSI,OE,8742.704,True
1/15/2025 7:00:00 PM,1/15/2025 2:00:00 PM,RFC,WEST,ATSI,OE,8547.162,True
1/15/2025 8:00:00 PM,1/15/2025 3:00:00 PM,RFC,WEST,ATSI,OE,8587.810,True
1/15/2025 9:00:00 PM,1/15/2025 4:00:00 PM,RFC,WEST,ATSI,OE,8677.525,True
1/15/2025 10:00:00 PM,1/15/2025 5:00:00 PM,RFC,WEST,ATSI,OE,8931.991,True
1/15/2025 11:00:00 PM,1/15/2025 6:00:00 PM,RFC,WEST,ATSI,OE,9127.308,True
1/16/2025 12:00:00 AM,1/15/2025 7:00:00 PM,RFC,WEST,ATSI,OE,9040.655,True
1/16/2025 1:00:00 AM,1/15/2025 8:00:00 PM,RFC,WEST,ATSI,OE,8953.284,True
1/16/2025 2:00:00 AM,1/15/2025 9:00:00 PM,RFC,WEST,ATSI,OE,8778.729,True
1/16/2025 3:00:00 AM,1/15/2025 10:00:00 PM,RFC,WEST,ATSI,OE,8392.102,True
1/16/2025 4:00:00 AM,1/15/2025 11:00:00 PM,RFC,WEST,ATSI,OE,8022.979,True
1/16/2025 5:00:00 AM,1/16/2025 12:00:00 AM,RFC,WEST,ATSI,OE,7775.022,True
1/16/2025 6:00:00 AM,1/16/2025 1:00:00 AM,RFC,WEST,ATSI,OE,7713.501,True
1/16/2025 7:00:00 AM,1/16/2025 2:00:00 AM,RFC,WEST,ATSI,OE,7566.304,True
1/16/2025 8:00:00 AM,1/16/2025 3:00:00 AM,RFC,WEST,ATSI,OE,7584.438,True
1/16/2025 9:00:00 AM,1/16/2025 4:00:00 AM,RFC,WEST,ATSI,OE,7705.693,True
1/16/2025 10:00:00 AM,1/16/2025 5:00:00 AM,RFC,WEST,ATSI,OE,7934.126,True
1/16/2025 11:00:00 AM,1/16/2025 6:00:00 AM,RFC,WEST,ATSI,OE,8369.525,True
1/16/2025 12:00:00 PM,1/16/2025 7:00:00 AM,RFC,WEST,ATSI,OE,8639.305,True
1/16/2025 1:00:00 PM,1/16/2025 8:00:00 AM,RFC,WEST,ATSI,OE,8774.340,True
1/16/2025 2:00:00 PM,1/16/2025 9:00:00 AM,RFC,WEST,ATSI,OE,8969.601,True
1/16/2025 3:00:00 PM,1/16/2025 10:00:00 AM,RFC,WEST,ATSI,OE,9015.189,True
1/16/2025 4:00:00 PM,1/16/2025 11:00:00 AM,RFC,WEST,ATSI,OE,8974.468,True
1/16/2025 5:00:00 PM,1/16/2025 12:00:00 PM,RFC,WEST,ATSI,OE,8933.199,True
1/16/2025 6:00:00 PM,1/16/2025 1:00:00 PM,RFC,WEST,ATSI,OE,8849.554,True
1/16/2025 7:00:00 PM,1/16/2025 2:00:00 PM,RFC,WEST,ATSI,OE,8740.639,True
1/16/2025 8:00:00 PM,1/16/2025 3:00:00 PM,RFC,WEST,ATSI,OE,8656.151,True
1/16/2025 9:00:00 PM,1/16/2025 4:00:00 PM,RFC,WEST,ATSI,OE,8609.925,True
1/16/2025 10:00:00 PM,1/16/2025 5:00:00 PM,RFC,WEST,ATSI,OE,8791.298,True
1/16/2025 11:00:00 PM,1/16/2025 6:00:00 PM,RFC,WEST,ATSI,OE,8787.669,True
1/17/2025 12:00:00 AM,1/16/2025 7:00:00 PM,RFC,WEST,ATSI,OE,8647.834,True
1/17/2025 1:00:00 AM,1/16/2025 8:00:00 PM,RFC,WEST,ATSI,OE,8471.356,True
1/17/2025 2:00:00 AM,1/16/2025 9:00:00 PM,RFC,WEST,ATSI,OE,8177.977,True
1/17/2025 3:00:00 AM,1/16/2025 10:00:00 PM,RFC,WEST,ATSI,OE,7819.211,True
1/17/2025 4:00:00 AM,1/16/2025 11:00:00 PM,RFC,WEST,ATSI,OE,7492.040,True
1/17/2025 5:00:00 AM,1/17/2025 12:00:00 AM,RFC,WEST,ATSI,OE,7247.499,True
1/17/2025 6:00:00 AM,1/17/2025 1:00:00 AM,RFC,WEST,ATSI,OE,7077.003,True
1/17/2025 7:00:00 AM,1/17/2025 2:00:00 AM,RFC,WEST,ATSI,OE,6997.192,True
1/17/2025 8:00:00 AM,1/17/2025 3:00:00 AM,RFC,WEST,ATSI,OE,6961.588,True
1/17/2025 9:00:00 AM,1/17/2025 4:00:00 AM,RFC,WEST,ATSI,OE,7031.786,True
1/17/2025 10:00:00 AM,1/17/2025 5:00:00 AM,RFC,WEST,ATSI,OE,7297.623,True
1/17/2025 11:00:00 AM,1/17/2025 6:00:00 AM,RFC,WEST,ATSI,OE,7716.253,True
1/17/2025 12:00:00 PM,1/17/2025 7:00:00 AM,RFC,WEST,ATSI,OE,8020.965,True
1/17/2025 1:00:00 PM,1/17/2025 8:00:00 AM,RFC,WEST,ATSI,OE,8156.494,True
1/17/2025 2:00:00 PM,1/17/2025 9:00:00 AM,RFC,WEST,ATSI,OE,8198.040,True
1/17/2025 3:00:00 PM,1/17/2025 10:00:00 AM,RFC,WEST,ATSI,OE,8090.366,True
1/17/2025 4:00:00 PM,1/17/2025 11:00:00 AM,RFC,WEST,ATSI,OE,7871.006,True
1/17/2025 5:00:00 PM,1/17/2025 12:00:00 PM,RFC,WEST,ATSI,OE,7777.700,True
1/17/2025 6:00:00 PM,1/17/2025 1:00:00 PM,RFC,WEST,ATSI,OE,7771.544,True
1/17/2025 7:00:00 PM,1/17/2025 2:00:00 PM,RFC,WEST,ATSI,OE,7565.580,True
1/17/2025 8:00:00 PM,1/17/2025 3:00:00 PM,RFC,WEST,ATSI,OE,7512.043,True
1/17/2025 9:00:00 PM,1/17/2025 4:00:00 PM,RFC,WEST,ATSI,OE,7609.345,True
1/17/2025 10:00:00 PM,1/17/2025 5:00:00 PM,RFC,WEST,ATSI,OE,7787.690,True
1/17/2025 11:00:00 PM,1/17/2025 6:00:00 PM,RFC,WEST,ATSI,OE,7934.653,True
1/18/2025 12:00:00 AM,1/17/2025 7:00:00 PM,RFC,WEST,ATSI,OE,7753.185,True
1/18/2025 1:00:00 AM,1/17/2025 8:00:00 PM,RFC,WEST,ATSI,OE,7688.873,True
1/18/2025 2:00:00 AM,1/17/2025 9:00:00 PM,RFC,WEST,ATSI,OE,7482.641,True
1/18/2025 3:00:00 AM,1/17/2025 10:00:00 PM,RFC,WEST,ATSI,OE,7223.227,True
1/18/2025 4:00:00 AM,1/17/2025 11:00:00 PM,RFC,WEST,ATSI,OE,6920.593,True
1/18/2025 5:00:00 AM,1/18/2025 12:00:00 AM,RFC,WEST,ATSI,OE,6659.951,True
1/18/2025 6:00:00 AM,1/18/2025 1:00:00 AM,RFC,WEST,ATSI,OE,6478.942,True
1/18/2025 7:00:00 AM,1/18/2025 2:00:00 AM,RFC,WEST,ATSI,OE,6344.476,True
1/18/2025 8:00:00 AM,1/18/2025 3:00:00 AM,RFC,WEST,ATSI,OE,6280.462,True
1/18/2025 9:00:00 AM,1/18/2025 4:00:00 AM,RFC,WEST,ATSI,OE,6353.767,True
1/18/2025 10:00:00 AM,1/18/2025 5:00:00 AM,RFC,WEST,ATSI,OE,6455.373,True
1/18/2025 11:00:00 AM,1/18/2025 6:00:00 AM,RFC,WEST,ATSI,OE,6593.277,True
1/18/2025 12:00:00 PM,1/18/2025 7:00:00 AM,RFC,WEST,ATSI,OE,6838.273,True
1/18/2025 1:00:00 PM,1/18/2025 8:00:00 AM,RFC,WEST,ATSI,OE,7071.442,True
1/18/2025 2:00:00 PM,1/18/2025 9:00:00 AM,RFC,WEST,ATSI,OE,7275.279,True
1/18/2025 3:00:00 PM,1/18/2025 10:00:00 AM,RFC,WEST,ATSI,OE,7273.492,True
1/18/2025 4:00:00 PM,1/18/2025 11:00:00 AM,RFC,WEST,ATSI,OE,7225.146,True
1/18/2025 5:00:00 PM,1/18/2025 12:00:00 PM,RFC,WEST,ATSI,OE,7322.404,True
1/18/2025 6:00:00 PM,1/18/2025 1:00:00 PM,RFC,WEST,ATSI,OE,7349.262,True
1/18/2025 7:00:00 PM,1/18/2025 2:00:00 PM,RFC,WEST,ATSI,OE,7360.045,True
1/18/2025 8:00:00 PM,1/18/2025 3:00:00 PM,RFC,WEST,ATSI,OE,7378.231,True
1/18/2025 9:00:00 PM,1/18/2025 4:00:00 PM,RFC,WEST,ATSI,OE,7469.625,True
1/18/2025 10:00:00 PM,1/18/2025 5:00:00 PM,RFC,WEST,ATSI,OE,7670.811,True
1/18/2025 11:00:00 PM,1/18/2025 6:00:00 PM,RFC,WEST,ATSI,OE,7717.067,True
1/19/2025 12:00:00 AM,1/18/2025 7:00:00 PM,RFC,WEST,ATSI,OE,7615.317,True
1/19/2025 1:00:00 AM,1/18/2025 8:00:00 PM,RFC,WEST,ATSI,OE,7548.756,True
1/19/2025 2:00:00 AM,1/18/2025 9:00:00 PM,RFC,WEST,ATSI,OE,7352.191,True
1/19/2025 3:00:00 AM,1/18/2025 10:00:00 PM,RFC,WEST,ATSI,OE,7167.366,True
1/19/2025 4:00:00 AM,1/18/2025 11:00:00 PM,RFC,WEST,ATSI,OE,6954.558,True
1/19/2025 5:00:00 AM,1/19/2025 12:00:00 AM,RFC,WEST,ATSI,OE,6778.523,True
1/19/2025 6:00:00 AM,1/19/2025 1:00:00 AM,RFC,WEST,ATSI,OE,6588.329,True
1/19/2025 7:00:00 AM,1/19/2025 2:00:00 AM,RFC,WEST,ATSI,OE,6513.398,True
1/19/2025 8:00:00 AM,1/19/2025 3:00:00 AM,RFC,WEST,ATSI,OE,6405.179,True
1/19/2025 9:00:00 AM,1/19/2025 4:00:00 AM,RFC,WEST,ATSI,OE,6442.761,True
1/19/2025 10:00:00 AM,1/19/2025 5:00:00 AM,RFC,WEST,ATSI,OE,6577.947,True
1/19/2025 11:00:00 AM,1/19/2025 6:00:00 AM,RFC,WEST,ATSI,OE,6792.396,True
1/19/2025 12:00:00 PM,1/19/2025 7:00:00 AM,RFC,WEST,ATSI,OE,7072.802,True
1/19/2025 1:00:00 PM,1/19/2025 8:00:00 AM,RFC,WEST,ATSI,OE,7244.626,True
1/19/2025 2:00:00 PM,1/19/2025 9:00:00 AM,RFC,WEST,ATSI,OE,7508.661,True
1/19/2025 3:00:00 PM,1/19/2025 10:00:00 AM,RFC,WEST,ATSI,OE,7630.177,True
1/19/2025 4:00:00 PM,1/19/2025 11:00:00 AM,RFC,WEST,ATSI,OE,7574.351,True
1/19/2025 5:00:00 PM,1/19/2025 12:00:00 PM,RFC,WEST,ATSI,OE,7734.689,True
1/19/2025 6:00:00 PM,1/19/2025 1:00:00 PM,RFC,WEST,ATSI,OE,7762.856,True
1/19/2025 7:00:00 PM,1/19/2025 2:00:00 PM,RFC,WEST,ATSI,OE,7789.628,True
1/19/2025 8:00:00 PM,1/19/2025 3:00:00 PM,RFC,WEST,ATSI,OE,7676.388,True
1/19/2025 9:00:00 PM,1/19/2025 4:00:00 PM,RFC,WEST,ATSI,OE,7792.150,True
1/19/2025 10:00:00 PM,1/19/2025 5:00:00 PM,RFC,WEST,ATSI,OE,7997.618,True
1/19/2025 11:00:00 PM,1/19/2025 6:00:00 PM,RFC,WEST,ATSI,OE,8116.771,True
1/20/2025 12:00:00 AM,1/19/2025 7:00:00 PM,RFC,WEST,ATSI,OE,8125.579,True
1/20/2025 1:00:00 AM,1/19/2025 8:00:00 PM,RFC,WEST,ATSI,OE,7999.604,True
1/20/2025 2:00:00 AM,1/19/2025 9:00:00 PM,RFC,WEST,ATSI,OE,7887.030,True
1/20/2025 3:00:00 AM,1/19/2025 10:00:00 PM,RFC,WEST,ATSI,OE,7734.648,True
1/20/2025 4:00:00 AM,1/19/2025 11:00:00 PM,RFC,WEST,ATSI,OE,7506.405,True
1/20/2025 5:00:00 AM,1/20/2025 12:00:00 AM,RFC,WEST,ATSI,OE,7378.698,True
1/20/2025 6:00:00 AM,1/20/2025 1:00:00 AM,RFC,WEST,ATSI,OE,7276.891,True
1/20/2025 7:00:00 AM,1/20/2025 2:00:00 AM,RFC,WEST,ATSI,OE,7324.670,True
1/20/2025 8:00:00 AM,1/20/2025 3:00:00 AM,RFC,WEST,ATSI,OE,7376.941,True
1/20/2025 9:00:00 AM,1/20/2025 4:00:00 AM,RFC,WEST,ATSI,OE,7506.485,True
1/20/2025 10:00:00 AM,1/20/2025 5:00:00 AM,RFC,WEST,ATSI,OE,7797.784,True
1/20/2025 11:00:00 AM,1/20/2025 6:00:00 AM,RFC,WEST,ATSI,OE,8241.184,True
1/20/2025 12:00:00 PM,1/20/2025 7:00:00 AM,RFC,WEST,ATSI,OE,8601.723,True
1/20/2025 1:00:00 PM,1/20/2025 8:00:00 AM,RFC,WEST,ATSI,OE,8782.013,True
1/20/2025 2:00:00 PM,1/20/2025 9:00:00 AM,RFC,WEST,ATSI,OE,8897.798,True
1/20/2025 3:00:00 PM,1/20/2025 10:00:00 AM,RFC,WEST,ATSI,OE,8931.271,True
1/20/2025 4:00:00 PM,1/20/2025 11:00:00 AM,RFC,WEST,ATSI,OE,8848.112,True
1/20/2025 5:00:00 PM,1/20/2025 12:00:00 PM,RFC,WEST,ATSI,OE,8752.169,True
1/20/2025 6:00:00 PM,1/20/2025 1:00:00 PM,RFC,WEST,ATSI,OE,8860.261,True
1/20/2025 7:00:00 PM,1/20/2025 2:00:00 PM,RFC,WEST,ATSI,OE,8814.622,True
1/20/2025 8:00:00 PM,1/20/2025 3:00:00 PM,RFC,WEST,ATSI,OE,8756.062,True
1/20/2025 9:00:00 PM,1/20/2025 4:00:00 PM,RFC,WEST,ATSI,OE,8789.758,True
1/20/2025 10:00:00 PM,1/20/2025 5:00:00 PM,RFC,WEST,ATSI,OE,9030.471,True
1/20/2025 11:00:00 PM,1/20/2025 6:00:00 PM,RFC,WEST,ATSI,OE,9299.270,True
1/21/2025 12:00:00 AM,1/20/2025 7:00:00 PM,RFC,WEST,ATSI,OE,9216.886,True
1/21/2025 1:00:00 AM,1/20/2025 8:00:00 PM,RFC,WEST,ATSI,OE,9001.488,True
1/21/2025 2:00:00 AM,1/20/2025 9:00:00 PM,RFC,WEST,ATSI,OE,8835.351,True
1/21/2025 3:00:00 AM,1/20/2025 10:00:00 PM,RFC,WEST,ATSI,OE,8603.943,True
1/21/2025 4:00:00 AM,1/20/2025 11:00:00 PM,RFC,WEST,ATSI,OE,8409.695,True
1/21/2025 5:00:00 AM,1/21/2025 12:00:00 AM,RFC,WEST,ATSI,OE,8213.606,True
1/21/2025 6:00:00 AM,1/21/2025 1:00:00 AM,RFC,WEST,ATSI,OE,8081.663,True
1/21/2025 7:00:00 AM,1/21/2025 2:00:00 AM,RFC,WEST,ATSI,OE,8017.313,True
1/21/2025 8:00:00 AM,1/21/2025 3:00:00 AM,RFC,WEST,ATSI,OE,8046.068,True
1/21/2025 9:00:00 AM,1/21/2025 4:00:00 AM,RFC,WEST,ATSI,OE,8127.150,True
1/21/2025 10:00:00 AM,1/21/2025 5:00:00 AM,RFC,WEST,ATSI,OE,8395.155,True
1/21/2025 11:00:00 AM,1/21/2025 6:00:00 AM,RFC,WEST,ATSI,OE,8792.665,True
1/21/2025 12:00:00 PM,1/21/2025 7:00:00 AM,RFC,WEST,ATSI,OE,9192.619,True
1/21/2025 1:00:00 PM,1/21/2025 8:00:00 AM,RFC,WEST,ATSI,OE,9374.481,True
1/21/2025 2:00:00 PM,1/21/2025 9:00:00 AM,RFC,WEST,ATSI,OE,9424.227,True
1/21/2025 3:00:00 PM,1/21/2025 10:00:00 AM,RFC,WEST,ATSI,OE,9428.658,True
1/21/2025 4:00:00 PM,1/21/2025 11:00:00 AM,RFC,WEST,ATSI,OE,9379.421,True
1/21/2025 5:00:00 PM,1/21/2025 12:00:00 PM,RFC,WEST,ATSI,OE,9295.451,True
1/21/2025 6:00:00 PM,1/21/2025 1:00:00 PM,RFC,WEST,ATSI,OE,9249.539,True
1/21/2025 7:00:00 PM,1/21/2025 2:00:00 PM,RFC,WEST,ATSI,OE,9222.442,True
1/21/2025 8:00:00 PM,1/21/2025 3:00:00 PM,RFC,WEST,ATSI,OE,9150.048,True
1/21/2025 9:00:00 PM,1/21/2025 4:00:00 PM,RFC,WEST,ATSI,OE,9238.514,True
1/21/2025 10:00:00 PM,1/21/2025 5:00:00 PM,RFC,WEST,ATSI,OE,9487.855,True
1/21/2025 11:00:00 PM,1/21/2025 6:00:00 PM,RFC,WEST,ATSI,OE,9639.929,True
1/22/2025 12:00:00 AM,1/21/2025 7:00:00 PM,RFC,WEST,ATSI,OE,9630.570,True
1/22/2025 1:00:00 AM,1/21/2025 8:00:00 PM,RFC,WEST,ATSI,OE,9431.481,True
1/22/2025 2:00:00 AM,1/21/2025 9:00:00 PM,RFC,WEST,ATSI,OE,9234.036,True
1/22/2025 3:00:00 AM,1/21/2025 10:00:00 PM,RFC,WEST,ATSI,OE,8983.148,True
1/22/2025 4:00:00 AM,1/21/2025 11:00:00 PM,RFC,WEST,ATSI,OE,8739.758,True
1/22/2025 5:00:00 AM,1/22/2025 12:00:00 AM,RFC,WEST,ATSI,OE,8619.344,True
1/22/2025 6:00:00 AM,1/22/2025 1:00:00 AM,RFC,WEST,ATSI,OE,8477.472,True
