datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
6/7/2024 3:00:00 AM,6/6/2024 11:00:00 PM,RFC,WEST,ATSI,OE,6774.496,True
6/7/2024 4:00:00 AM,6/7/2024 12:00:00 AM,RFC,WEST,ATSI,OE,6333.849,True
6/7/2024 5:00:00 AM,6/7/2024 1:00:00 AM,RFC,WEST,ATSI,OE,6127.468,True
6/7/2024 6:00:00 AM,6/7/2024 2:00:00 AM,RFC,WEST,ATSI,OE,5951.313,True
6/7/2024 7:00:00 AM,6/7/2024 3:00:00 AM,RFC,WEST,ATSI,OE,5865.474,True
6/7/2024 8:00:00 AM,6/7/2024 4:00:00 AM,RFC,WEST,ATSI,OE,5814.290,True
6/7/2024 9:00:00 AM,6/7/2024 5:00:00 AM,RFC,WEST,ATSI,OE,6093.321,True
6/7/2024 10:00:00 AM,6/7/2024 6:00:00 AM,RFC,WEST,ATSI,OE,6303.819,True
6/7/2024 11:00:00 AM,6/7/2024 7:00:00 AM,RFC,WEST,ATSI,OE,6673.970,True
6/7/2024 12:00:00 PM,6/7/2024 8:00:00 AM,RFC,WEST,ATSI,OE,6990.421,True
6/7/2024 1:00:00 PM,6/7/2024 9:00:00 AM,RFC,WEST,ATSI,OE,7200.549,True
6/7/2024 2:00:00 PM,6/7/2024 10:00:00 AM,RFC,WEST,ATSI,OE,7314.995,True
6/7/2024 3:00:00 PM,6/7/2024 11:00:00 AM,RFC,WEST,ATSI,OE,7391.454,True
6/7/2024 4:00:00 PM,6/7/2024 12:00:00 PM,RFC,WEST,ATSI,OE,7529.188,True
6/7/2024 5:00:00 PM,6/7/2024 1:00:00 PM,RFC,WEST,ATSI,OE,7486.373,True
6/7/2024 6:00:00 PM,6/7/2024 2:00:00 PM,RFC,WEST,ATSI,OE,7538.472,True
6/7/2024 7:00:00 PM,6/7/2024 3:00:00 PM,RFC,WEST,ATSI,OE,7443.395,True
6/7/2024 8:00:00 PM,6/7/2024 4:00:00 PM,RFC,WEST,ATSI,OE,7420.329,True
6/7/2024 9:00:00 PM,6/7/2024 5:00:00 PM,RFC,WEST,ATSI,OE,7351.144,True
6/7/2024 10:00:00 PM,6/7/2024 6:00:00 PM,RFC,WEST,ATSI,OE,7243.739,True
6/7/2024 11:00:00 PM,6/7/2024 7:00:00 PM,RFC,WEST,ATSI,OE,7041.943,True
6/8/2024 12:00:00 AM,6/7/2024 8:00:00 PM,RFC,WEST,ATSI,OE,6825.586,True
6/8/2024 1:00:00 AM,6/7/2024 9:00:00 PM,RFC,WEST,ATSI,OE,6734.758,True
6/8/2024 2:00:00 AM,6/7/2024 10:00:00 PM,RFC,WEST,ATSI,OE,6381.014,True
6/8/2024 3:00:00 AM,6/7/2024 11:00:00 PM,RFC,WEST,ATSI,OE,6057.833,True
6/8/2024 4:00:00 AM,6/8/2024 12:00:00 AM,RFC,WEST,ATSI,OE,5684.369,True
6/8/2024 5:00:00 AM,6/8/2024 1:00:00 AM,RFC,WEST,ATSI,OE,5476.382,True
6/8/2024 6:00:00 AM,6/8/2024 2:00:00 AM,RFC,WEST,ATSI,OE,5352.769,True
6/8/2024 7:00:00 AM,6/8/2024 3:00:00 AM,RFC,WEST,ATSI,OE,5279.999,True
6/8/2024 8:00:00 AM,6/8/2024 4:00:00 AM,RFC,WEST,ATSI,OE,5275.821,True
6/8/2024 9:00:00 AM,6/8/2024 5:00:00 AM,RFC,WEST,ATSI,OE,5252.321,True
6/8/2024 10:00:00 AM,6/8/2024 6:00:00 AM,RFC,WEST,ATSI,OE,5302.187,True
6/8/2024 11:00:00 AM,6/8/2024 7:00:00 AM,RFC,WEST,ATSI,OE,5507.570,True
6/8/2024 12:00:00 PM,6/8/2024 8:00:00 AM,RFC,WEST,ATSI,OE,5757.324,True
6/8/2024 1:00:00 PM,6/8/2024 9:00:00 AM,RFC,WEST,ATSI,OE,6114.460,True
6/8/2024 2:00:00 PM,6/8/2024 10:00:00 AM,RFC,WEST,ATSI,OE,6344.142,True
6/8/2024 3:00:00 PM,6/8/2024 11:00:00 AM,RFC,WEST,ATSI,OE,6497.728,True
6/8/2024 4:00:00 PM,6/8/2024 12:00:00 PM,RFC,WEST,ATSI,OE,6610.388,True
6/8/2024 5:00:00 PM,6/8/2024 1:00:00 PM,RFC,WEST,ATSI,OE,6661.100,True
6/8/2024 6:00:00 PM,6/8/2024 2:00:00 PM,RFC,WEST,ATSI,OE,6858.624,True
6/8/2024 7:00:00 PM,6/8/2024 3:00:00 PM,RFC,WEST,ATSI,OE,7083.305,True
6/8/2024 8:00:00 PM,6/8/2024 4:00:00 PM,RFC,WEST,ATSI,OE,7243.213,True
6/8/2024 9:00:00 PM,6/8/2024 5:00:00 PM,RFC,WEST,ATSI,OE,7262.313,True
6/8/2024 10:00:00 PM,6/8/2024 6:00:00 PM,RFC,WEST,ATSI,OE,7132.037,True
6/8/2024 11:00:00 PM,6/8/2024 7:00:00 PM,RFC,WEST,ATSI,OE,7096.037,True
6/9/2024 12:00:00 AM,6/8/2024 8:00:00 PM,RFC,WEST,ATSI,OE,6976.634,True
6/9/2024 1:00:00 AM,6/8/2024 9:00:00 PM,RFC,WEST,ATSI,OE,6823.709,True
6/9/2024 2:00:00 AM,6/8/2024 10:00:00 PM,RFC,WEST,ATSI,OE,6613.071,True
6/9/2024 3:00:00 AM,6/8/2024 11:00:00 PM,RFC,WEST,ATSI,OE,6233.265,True
6/9/2024 4:00:00 AM,6/9/2024 12:00:00 AM,RFC,WEST,ATSI,OE,5810.847,True
6/9/2024 5:00:00 AM,6/9/2024 1:00:00 AM,RFC,WEST,ATSI,OE,5416.368,True
6/9/2024 6:00:00 AM,6/9/2024 2:00:00 AM,RFC,WEST,ATSI,OE,5218.037,True
6/9/2024 7:00:00 AM,6/9/2024 3:00:00 AM,RFC,WEST,ATSI,OE,5103.360,True
6/9/2024 8:00:00 AM,6/9/2024 4:00:00 AM,RFC,WEST,ATSI,OE,5004.584,True
6/9/2024 9:00:00 AM,6/9/2024 5:00:00 AM,RFC,WEST,ATSI,OE,4989.210,True
6/9/2024 10:00:00 AM,6/9/2024 6:00:00 AM,RFC,WEST,ATSI,OE,5088.358,True
6/9/2024 11:00:00 AM,6/9/2024 7:00:00 AM,RFC,WEST,ATSI,OE,5287.832,True
6/9/2024 12:00:00 PM,6/9/2024 8:00:00 AM,RFC,WEST,ATSI,OE,5576.989,True
6/9/2024 1:00:00 PM,6/9/2024 9:00:00 AM,RFC,WEST,ATSI,OE,5793.411,True
6/9/2024 2:00:00 PM,6/9/2024 10:00:00 AM,RFC,WEST,ATSI,OE,6068.240,True
6/9/2024 3:00:00 PM,6/9/2024 11:00:00 AM,RFC,WEST,ATSI,OE,6268.226,True
6/9/2024 4:00:00 PM,6/9/2024 12:00:00 PM,RFC,WEST,ATSI,OE,6487.979,True
6/9/2024 5:00:00 PM,6/9/2024 1:00:00 PM,RFC,WEST,ATSI,OE,6680.243,True
6/9/2024 6:00:00 PM,6/9/2024 2:00:00 PM,RFC,WEST,ATSI,OE,6825.045,True
6/9/2024 7:00:00 PM,6/9/2024 3:00:00 PM,RFC,WEST,ATSI,OE,6937.461,True
6/9/2024 8:00:00 PM,6/9/2024 4:00:00 PM,RFC,WEST,ATSI,OE,6882.974,True
6/9/2024 9:00:00 PM,6/9/2024 5:00:00 PM,RFC,WEST,ATSI,OE,7026.743,True
6/9/2024 10:00:00 PM,6/9/2024 6:00:00 PM,RFC,WEST,ATSI,OE,7004.664,True
6/9/2024 11:00:00 PM,6/9/2024 7:00:00 PM,RFC,WEST,ATSI,OE,6921.011,True
6/10/2024 12:00:00 AM,6/9/2024 8:00:00 PM,RFC,WEST,ATSI,OE,6779.933,True
6/10/2024 1:00:00 AM,6/9/2024 9:00:00 PM,RFC,WEST,ATSI,OE,6680.555,True
6/10/2024 2:00:00 AM,6/9/2024 10:00:00 PM,RFC,WEST,ATSI,OE,6380.916,True
6/10/2024 3:00:00 AM,6/9/2024 11:00:00 PM,RFC,WEST,ATSI,OE,6077.777,True
6/10/2024 4:00:00 AM,6/10/2024 12:00:00 AM,RFC,WEST,ATSI,OE,5710.148,True
6/10/2024 5:00:00 AM,6/10/2024 1:00:00 AM,RFC,WEST,ATSI,OE,5521.432,True
6/10/2024 6:00:00 AM,6/10/2024 2:00:00 AM,RFC,WEST,ATSI,OE,5354.748,True
6/10/2024 7:00:00 AM,6/10/2024 3:00:00 AM,RFC,WEST,ATSI,OE,5303.583,True
6/10/2024 8:00:00 AM,6/10/2024 4:00:00 AM,RFC,WEST,ATSI,OE,5396.675,True
6/10/2024 9:00:00 AM,6/10/2024 5:00:00 AM,RFC,WEST,ATSI,OE,5603.701,True
6/10/2024 10:00:00 AM,6/10/2024 6:00:00 AM,RFC,WEST,ATSI,OE,5857.356,True
6/10/2024 11:00:00 AM,6/10/2024 7:00:00 AM,RFC,WEST,ATSI,OE,6303.153,True
6/10/2024 12:00:00 PM,6/10/2024 8:00:00 AM,RFC,WEST,ATSI,OE,6575.324,True
6/10/2024 1:00:00 PM,6/10/2024 9:00:00 AM,RFC,WEST,ATSI,OE,6766.241,True
6/10/2024 2:00:00 PM,6/10/2024 10:00:00 AM,RFC,WEST,ATSI,OE,6881.575,True
6/10/2024 3:00:00 PM,6/10/2024 11:00:00 AM,RFC,WEST,ATSI,OE,6924.687,True
6/10/2024 4:00:00 PM,6/10/2024 12:00:00 PM,RFC,WEST,ATSI,OE,7009.388,True
6/10/2024 5:00:00 PM,6/10/2024 1:00:00 PM,RFC,WEST,ATSI,OE,7015.435,True
6/10/2024 6:00:00 PM,6/10/2024 2:00:00 PM,RFC,WEST,ATSI,OE,7038.011,True
6/10/2024 7:00:00 PM,6/10/2024 3:00:00 PM,RFC,WEST,ATSI,OE,6890.169,True
6/10/2024 8:00:00 PM,6/10/2024 4:00:00 PM,RFC,WEST,ATSI,OE,6794.063,True
6/10/2024 9:00:00 PM,6/10/2024 5:00:00 PM,RFC,WEST,ATSI,OE,6706.204,True
6/10/2024 10:00:00 PM,6/10/2024 6:00:00 PM,RFC,WEST,ATSI,OE,6716.478,True
6/10/2024 11:00:00 PM,6/10/2024 7:00:00 PM,RFC,WEST,ATSI,OE,6630.106,True
6/11/2024 12:00:00 AM,6/10/2024 8:00:00 PM,RFC,WEST,ATSI,OE,6571.607,True
6/11/2024 1:00:00 AM,6/10/2024 9:00:00 PM,RFC,WEST,ATSI,OE,6583.844,True
6/11/2024 2:00:00 AM,6/10/2024 10:00:00 PM,RFC,WEST,ATSI,OE,6321.799,True
6/11/2024 3:00:00 AM,6/10/2024 11:00:00 PM,RFC,WEST,ATSI,OE,6015.799,True
6/11/2024 4:00:00 AM,6/11/2024 12:00:00 AM,RFC,WEST,ATSI,OE,5764.225,True
6/11/2024 5:00:00 AM,6/11/2024 1:00:00 AM,RFC,WEST,ATSI,OE,5590.803,True
6/11/2024 6:00:00 AM,6/11/2024 2:00:00 AM,RFC,WEST,ATSI,OE,5478.196,True
6/11/2024 7:00:00 AM,6/11/2024 3:00:00 AM,RFC,WEST,ATSI,OE,5486.755,True
6/11/2024 8:00:00 AM,6/11/2024 4:00:00 AM,RFC,WEST,ATSI,OE,5496.223,True
6/11/2024 9:00:00 AM,6/11/2024 5:00:00 AM,RFC,WEST,ATSI,OE,5751.125,True
6/11/2024 10:00:00 AM,6/11/2024 6:00:00 AM,RFC,WEST,ATSI,OE,6018.336,True
6/11/2024 11:00:00 AM,6/11/2024 7:00:00 AM,RFC,WEST,ATSI,OE,6413.781,True
6/11/2024 12:00:00 PM,6/11/2024 8:00:00 AM,RFC,WEST,ATSI,OE,6647.159,True
6/11/2024 1:00:00 PM,6/11/2024 9:00:00 AM,RFC,WEST,ATSI,OE,6882.509,True
6/11/2024 2:00:00 PM,6/11/2024 10:00:00 AM,RFC,WEST,ATSI,OE,7007.907,True
6/11/2024 3:00:00 PM,6/11/2024 11:00:00 AM,RFC,WEST,ATSI,OE,7029.830,True
6/11/2024 4:00:00 PM,6/11/2024 12:00:00 PM,RFC,WEST,ATSI,OE,7118.765,True
6/11/2024 5:00:00 PM,6/11/2024 1:00:00 PM,RFC,WEST,ATSI,OE,7252.734,True
6/11/2024 6:00:00 PM,6/11/2024 2:00:00 PM,RFC,WEST,ATSI,OE,7194.807,True
6/11/2024 7:00:00 PM,6/11/2024 3:00:00 PM,RFC,WEST,ATSI,OE,7169.788,True
6/11/2024 8:00:00 PM,6/11/2024 4:00:00 PM,RFC,WEST,ATSI,OE,7168.212,True
6/11/2024 9:00:00 PM,6/11/2024 5:00:00 PM,RFC,WEST,ATSI,OE,7266.492,True
6/11/2024 10:00:00 PM,6/11/2024 6:00:00 PM,RFC,WEST,ATSI,OE,7206.940,True
6/11/2024 11:00:00 PM,6/11/2024 7:00:00 PM,RFC,WEST,ATSI,OE,7100.984,True
6/12/2024 12:00:00 AM,6/11/2024 8:00:00 PM,RFC,WEST,ATSI,OE,6936.417,True
6/12/2024 1:00:00 AM,6/11/2024 9:00:00 PM,RFC,WEST,ATSI,OE,6853.300,True
6/12/2024 2:00:00 AM,6/11/2024 10:00:00 PM,RFC,WEST,ATSI,OE,6477.407,True
6/12/2024 3:00:00 AM,6/11/2024 11:00:00 PM,RFC,WEST,ATSI,OE,6171.198,True
6/12/2024 4:00:00 AM,6/12/2024 12:00:00 AM,RFC,WEST,ATSI,OE,5907.049,True
6/12/2024 5:00:00 AM,6/12/2024 1:00:00 AM,RFC,WEST,ATSI,OE,5730.667,True
6/12/2024 6:00:00 AM,6/12/2024 2:00:00 AM,RFC,WEST,ATSI,OE,5475.546,True
6/12/2024 7:00:00 AM,6/12/2024 3:00:00 AM,RFC,WEST,ATSI,OE,5495.782,True
6/12/2024 8:00:00 AM,6/12/2024 4:00:00 AM,RFC,WEST,ATSI,OE,5606.537,True
6/12/2024 9:00:00 AM,6/12/2024 5:00:00 AM,RFC,WEST,ATSI,OE,5742.227,True
6/12/2024 10:00:00 AM,6/12/2024 6:00:00 AM,RFC,WEST,ATSI,OE,6144.133,True
6/12/2024 11:00:00 AM,6/12/2024 7:00:00 AM,RFC,WEST,ATSI,OE,6498.393,True
6/12/2024 12:00:00 PM,6/12/2024 8:00:00 AM,RFC,WEST,ATSI,OE,6762.944,True
6/12/2024 1:00:00 PM,6/12/2024 9:00:00 AM,RFC,WEST,ATSI,OE,7054.284,True
6/12/2024 2:00:00 PM,6/12/2024 10:00:00 AM,RFC,WEST,ATSI,OE,7326.178,True
6/12/2024 3:00:00 PM,6/12/2024 11:00:00 AM,RFC,WEST,ATSI,OE,7486.240,True
6/12/2024 4:00:00 PM,6/12/2024 12:00:00 PM,RFC,WEST,ATSI,OE,7639.399,True
6/12/2024 5:00:00 PM,6/12/2024 1:00:00 PM,RFC,WEST,ATSI,OE,7827.820,True
6/12/2024 6:00:00 PM,6/12/2024 2:00:00 PM,RFC,WEST,ATSI,OE,8135.529,True
6/12/2024 7:00:00 PM,6/12/2024 3:00:00 PM,RFC,WEST,ATSI,OE,8419.844,True
6/12/2024 8:00:00 PM,6/12/2024 4:00:00 PM,RFC,WEST,ATSI,OE,8613.378,True
6/12/2024 9:00:00 PM,6/12/2024 5:00:00 PM,RFC,WEST,ATSI,OE,8802.203,True
6/12/2024 10:00:00 PM,6/12/2024 6:00:00 PM,RFC,WEST,ATSI,OE,8811.652,True
6/12/2024 11:00:00 PM,6/12/2024 7:00:00 PM,RFC,WEST,ATSI,OE,8715.021,True
6/13/2024 12:00:00 AM,6/12/2024 8:00:00 PM,RFC,WEST,ATSI,OE,8379.379,True
6/13/2024 1:00:00 AM,6/12/2024 9:00:00 PM,RFC,WEST,ATSI,OE,8150.414,True
6/13/2024 2:00:00 AM,6/12/2024 10:00:00 PM,RFC,WEST,ATSI,OE,7621.043,True
6/13/2024 3:00:00 AM,6/12/2024 11:00:00 PM,RFC,WEST,ATSI,OE,7038.107,True
6/13/2024 4:00:00 AM,6/13/2024 12:00:00 AM,RFC,WEST,ATSI,OE,6580.098,True
6/13/2024 5:00:00 AM,6/13/2024 1:00:00 AM,RFC,WEST,ATSI,OE,6228.185,True
6/13/2024 6:00:00 AM,6/13/2024 2:00:00 AM,RFC,WEST,ATSI,OE,6066.589,True
6/13/2024 7:00:00 AM,6/13/2024 3:00:00 AM,RFC,WEST,ATSI,OE,5962.564,True
6/13/2024 8:00:00 AM,6/13/2024 4:00:00 AM,RFC,WEST,ATSI,OE,5956.604,True
6/13/2024 9:00:00 AM,6/13/2024 5:00:00 AM,RFC,WEST,ATSI,OE,6110.507,True
6/13/2024 10:00:00 AM,6/13/2024 6:00:00 AM,RFC,WEST,ATSI,OE,6357.740,True
6/13/2024 11:00:00 AM,6/13/2024 7:00:00 AM,RFC,WEST,ATSI,OE,6879.257,True
6/13/2024 12:00:00 PM,6/13/2024 8:00:00 AM,RFC,WEST,ATSI,OE,7291.999,True
6/13/2024 1:00:00 PM,6/13/2024 9:00:00 AM,RFC,WEST,ATSI,OE,7675.410,True
6/13/2024 2:00:00 PM,6/13/2024 10:00:00 AM,RFC,WEST,ATSI,OE,8055.834,True
6/13/2024 3:00:00 PM,6/13/2024 11:00:00 AM,RFC,WEST,ATSI,OE,8494.399,True
6/13/2024 4:00:00 PM,6/13/2024 12:00:00 PM,RFC,WEST,ATSI,OE,8916.114,True
6/13/2024 5:00:00 PM,6/13/2024 1:00:00 PM,RFC,WEST,ATSI,OE,9283.167,True
6/13/2024 6:00:00 PM,6/13/2024 2:00:00 PM,RFC,WEST,ATSI,OE,9753.001,True
6/13/2024 7:00:00 PM,6/13/2024 3:00:00 PM,RFC,WEST,ATSI,OE,9997.824,True
6/13/2024 8:00:00 PM,6/13/2024 4:00:00 PM,RFC,WEST,ATSI,OE,10128.578,True
6/13/2024 9:00:00 PM,6/13/2024 5:00:00 PM,RFC,WEST,ATSI,OE,10224.797,True
6/13/2024 10:00:00 PM,6/13/2024 6:00:00 PM,RFC,WEST,ATSI,OE,10088.224,True
6/13/2024 11:00:00 PM,6/13/2024 7:00:00 PM,RFC,WEST,ATSI,OE,9702.161,True
6/14/2024 12:00:00 AM,6/13/2024 8:00:00 PM,RFC,WEST,ATSI,OE,9329.354,True
6/14/2024 1:00:00 AM,6/13/2024 9:00:00 PM,RFC,WEST,ATSI,OE,8973.375,True
6/14/2024 2:00:00 AM,6/13/2024 10:00:00 PM,RFC,WEST,ATSI,OE,8503.455,True
6/14/2024 3:00:00 AM,6/13/2024 11:00:00 PM,RFC,WEST,ATSI,OE,7912.774,True
6/14/2024 4:00:00 AM,6/14/2024 12:00:00 AM,RFC,WEST,ATSI,OE,7272.637,True
6/14/2024 5:00:00 AM,6/14/2024 1:00:00 AM,RFC,WEST,ATSI,OE,6795.432,True
6/14/2024 6:00:00 AM,6/14/2024 2:00:00 AM,RFC,WEST,ATSI,OE,6497.181,True
6/14/2024 7:00:00 AM,6/14/2024 3:00:00 AM,RFC,WEST,ATSI,OE,6366.285,True
6/14/2024 8:00:00 AM,6/14/2024 4:00:00 AM,RFC,WEST,ATSI,OE,6207.448,True
6/14/2024 9:00:00 AM,6/14/2024 5:00:00 AM,RFC,WEST,ATSI,OE,6319.628,True
6/14/2024 10:00:00 AM,6/14/2024 6:00:00 AM,RFC,WEST,ATSI,OE,6667.868,True
6/14/2024 11:00:00 AM,6/14/2024 7:00:00 AM,RFC,WEST,ATSI,OE,7168.955,True
6/14/2024 12:00:00 PM,6/14/2024 8:00:00 AM,RFC,WEST,ATSI,OE,7739.827,True
6/14/2024 1:00:00 PM,6/14/2024 9:00:00 AM,RFC,WEST,ATSI,OE,8136.480,True
6/14/2024 2:00:00 PM,6/14/2024 10:00:00 AM,RFC,WEST,ATSI,OE,8574.102,True
6/14/2024 3:00:00 PM,6/14/2024 11:00:00 AM,RFC,WEST,ATSI,OE,8892.626,True
6/14/2024 4:00:00 PM,6/14/2024 12:00:00 PM,RFC,WEST,ATSI,OE,9103.882,True
6/14/2024 5:00:00 PM,6/14/2024 1:00:00 PM,RFC,WEST,ATSI,OE,9326.466,True
6/14/2024 6:00:00 PM,6/14/2024 2:00:00 PM,RFC,WEST,ATSI,OE,9531.671,True
6/14/2024 7:00:00 PM,6/14/2024 3:00:00 PM,RFC,WEST,ATSI,OE,9475.338,True
6/14/2024 8:00:00 PM,6/14/2024 4:00:00 PM,RFC,WEST,ATSI,OE,9544.678,True
6/14/2024 9:00:00 PM,6/14/2024 5:00:00 PM,RFC,WEST,ATSI,OE,9379.568,True
6/14/2024 10:00:00 PM,6/14/2024 6:00:00 PM,RFC,WEST,ATSI,OE,9109.951,True
6/14/2024 11:00:00 PM,6/14/2024 7:00:00 PM,RFC,WEST,ATSI,OE,8651.370,True
6/15/2024 12:00:00 AM,6/14/2024 8:00:00 PM,RFC,WEST,ATSI,OE,8167.807,True
6/15/2024 1:00:00 AM,6/14/2024 9:00:00 PM,RFC,WEST,ATSI,OE,7727.250,True
6/15/2024 2:00:00 AM,6/14/2024 10:00:00 PM,RFC,WEST,ATSI,OE,7253.402,True
6/15/2024 3:00:00 AM,6/14/2024 11:00:00 PM,RFC,WEST,ATSI,OE,6679.208,True
6/15/2024 4:00:00 AM,6/15/2024 12:00:00 AM,RFC,WEST,ATSI,OE,6192.643,True
6/15/2024 5:00:00 AM,6/15/2024 1:00:00 AM,RFC,WEST,ATSI,OE,5773.818,True
6/15/2024 6:00:00 AM,6/15/2024 2:00:00 AM,RFC,WEST,ATSI,OE,5580.281,True
6/15/2024 7:00:00 AM,6/15/2024 3:00:00 AM,RFC,WEST,ATSI,OE,5440.180,True
6/15/2024 8:00:00 AM,6/15/2024 4:00:00 AM,RFC,WEST,ATSI,OE,5345.439,True
6/15/2024 9:00:00 AM,6/15/2024 5:00:00 AM,RFC,WEST,ATSI,OE,5388.892,True
6/15/2024 10:00:00 AM,6/15/2024 6:00:00 AM,RFC,WEST,ATSI,OE,5418.563,True
6/15/2024 11:00:00 AM,6/15/2024 7:00:00 AM,RFC,WEST,ATSI,OE,5663.060,True
6/15/2024 12:00:00 PM,6/15/2024 8:00:00 AM,RFC,WEST,ATSI,OE,6020.263,True
6/15/2024 1:00:00 PM,6/15/2024 9:00:00 AM,RFC,WEST,ATSI,OE,6365.729,True
6/15/2024 2:00:00 PM,6/15/2024 10:00:00 AM,RFC,WEST,ATSI,OE,6523.803,True
6/15/2024 3:00:00 PM,6/15/2024 11:00:00 AM,RFC,WEST,ATSI,OE,6777.114,True
6/15/2024 4:00:00 PM,6/15/2024 12:00:00 PM,RFC,WEST,ATSI,OE,6950.937,True
6/15/2024 5:00:00 PM,6/15/2024 1:00:00 PM,RFC,WEST,ATSI,OE,7140.024,True
6/15/2024 6:00:00 PM,6/15/2024 2:00:00 PM,RFC,WEST,ATSI,OE,7295.414,True
6/15/2024 7:00:00 PM,6/15/2024 3:00:00 PM,RFC,WEST,ATSI,OE,7490.007,True
6/15/2024 8:00:00 PM,6/15/2024 4:00:00 PM,RFC,WEST,ATSI,OE,7765.047,True
6/15/2024 9:00:00 PM,6/15/2024 5:00:00 PM,RFC,WEST,ATSI,OE,7761.752,True
6/15/2024 10:00:00 PM,6/15/2024 6:00:00 PM,RFC,WEST,ATSI,OE,7742.095,True
6/15/2024 11:00:00 PM,6/15/2024 7:00:00 PM,RFC,WEST,ATSI,OE,7471.887,True
6/16/2024 12:00:00 AM,6/15/2024 8:00:00 PM,RFC,WEST,ATSI,OE,7038.930,True
6/16/2024 1:00:00 AM,6/15/2024 9:00:00 PM,RFC,WEST,ATSI,OE,6873.136,True
6/16/2024 2:00:00 AM,6/15/2024 10:00:00 PM,RFC,WEST,ATSI,OE,6481.486,True
6/16/2024 3:00:00 AM,6/15/2024 11:00:00 PM,RFC,WEST,ATSI,OE,6017.479,True
6/16/2024 4:00:00 AM,6/16/2024 12:00:00 AM,RFC,WEST,ATSI,OE,5675.762,True
6/16/2024 5:00:00 AM,6/16/2024 1:00:00 AM,RFC,WEST,ATSI,OE,5432.888,True
6/16/2024 6:00:00 AM,6/16/2024 2:00:00 AM,RFC,WEST,ATSI,OE,5220.985,True
6/16/2024 7:00:00 AM,6/16/2024 3:00:00 AM,RFC,WEST,ATSI,OE,5167.881,True
6/16/2024 8:00:00 AM,6/16/2024 4:00:00 AM,RFC,WEST,ATSI,OE,5163.872,True
6/16/2024 9:00:00 AM,6/16/2024 5:00:00 AM,RFC,WEST,ATSI,OE,4980.447,True
6/16/2024 10:00:00 AM,6/16/2024 6:00:00 AM,RFC,WEST,ATSI,OE,5047.533,True
6/16/2024 11:00:00 AM,6/16/2024 7:00:00 AM,RFC,WEST,ATSI,OE,5301.938,True
6/16/2024 12:00:00 PM,6/16/2024 8:00:00 AM,RFC,WEST,ATSI,OE,5525.638,True
6/16/2024 1:00:00 PM,6/16/2024 9:00:00 AM,RFC,WEST,ATSI,OE,5952.242,True
6/16/2024 2:00:00 PM,6/16/2024 10:00:00 AM,RFC,WEST,ATSI,OE,6303.390,True
6/16/2024 3:00:00 PM,6/16/2024 11:00:00 AM,RFC,WEST,ATSI,OE,6695.190,True
6/16/2024 4:00:00 PM,6/16/2024 12:00:00 PM,RFC,WEST,ATSI,OE,7149.555,True
6/16/2024 5:00:00 PM,6/16/2024 1:00:00 PM,RFC,WEST,ATSI,OE,7590.221,True
6/16/2024 6:00:00 PM,6/16/2024 2:00:00 PM,RFC,WEST,ATSI,OE,8021.205,True
6/16/2024 7:00:00 PM,6/16/2024 3:00:00 PM,RFC,WEST,ATSI,OE,8401.312,True
6/16/2024 8:00:00 PM,6/16/2024 4:00:00 PM,RFC,WEST,ATSI,OE,8777.727,True
6/16/2024 9:00:00 PM,6/16/2024 5:00:00 PM,RFC,WEST,ATSI,OE,9102.982,True
6/16/2024 10:00:00 PM,6/16/2024 6:00:00 PM,RFC,WEST,ATSI,OE,9214.255,True
6/16/2024 11:00:00 PM,6/16/2024 7:00:00 PM,RFC,WEST,ATSI,OE,9133.307,True
6/17/2024 12:00:00 AM,6/16/2024 8:00:00 PM,RFC,WEST,ATSI,OE,8861.938,True
6/17/2024 1:00:00 AM,6/16/2024 9:00:00 PM,RFC,WEST,ATSI,OE,8492.425,True
6/17/2024 2:00:00 AM,6/16/2024 10:00:00 PM,RFC,WEST,ATSI,OE,8056.151,True
6/17/2024 3:00:00 AM,6/16/2024 11:00:00 PM,RFC,WEST,ATSI,OE,7342.337,True
6/17/2024 4:00:00 AM,6/17/2024 12:00:00 AM,RFC,WEST,ATSI,OE,6880.146,True
6/17/2024 5:00:00 AM,6/17/2024 1:00:00 AM,RFC,WEST,ATSI,OE,6583.675,True
6/17/2024 6:00:00 AM,6/17/2024 2:00:00 AM,RFC,WEST,ATSI,OE,6330.303,True
6/17/2024 7:00:00 AM,6/17/2024 3:00:00 AM,RFC,WEST,ATSI,OE,6236.821,True
6/17/2024 8:00:00 AM,6/17/2024 4:00:00 AM,RFC,WEST,ATSI,OE,6342.320,True
6/17/2024 9:00:00 AM,6/17/2024 5:00:00 AM,RFC,WEST,ATSI,OE,6540.942,True
6/17/2024 10:00:00 AM,6/17/2024 6:00:00 AM,RFC,WEST,ATSI,OE,6895.330,True
6/17/2024 11:00:00 AM,6/17/2024 7:00:00 AM,RFC,WEST,ATSI,OE,7519.550,True
6/17/2024 12:00:00 PM,6/17/2024 8:00:00 AM,RFC,WEST,ATSI,OE,8074.392,True
6/17/2024 1:00:00 PM,6/17/2024 9:00:00 AM,RFC,WEST,ATSI,OE,8678.668,True
6/17/2024 2:00:00 PM,6/17/2024 10:00:00 AM,RFC,WEST,ATSI,OE,9403.420,True
6/17/2024 3:00:00 PM,6/17/2024 11:00:00 AM,RFC,WEST,ATSI,OE,10092.032,True
